id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
268,Maria Ramirez Perez,maria.ramirez.perez2@mail.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
269,Marta Rojas Hernandez,marta.rojas.hernandez3@correo.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
270,Maria Gomez Castillo,maria.gomez.castillo4@mail.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
271,Pedro Morales Mendoza,pedro.morales.mendoza5@example.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
272,Fernanda Cruz Hernandez,fernanda.cruz.hernandez6@correo.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
274,Maria Ramirez Chavez,maria.ramirez.chavez1@example.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
275,Jorge Rojas Morales,jorge.rojas.morales2@seguro.sv,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
276,Valeria Chavez Perez,valeria.chavez.perez3@gmail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
279,Carmen Lopez Reyes,carmen.lopez.reyes6@example.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
280,Diego Gomez Hernandez,diego.gomez.hernandez0@example.com,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
281,Pedro Gomez Gomez,pedro.gomez.gomez1@example.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
282,Luis Santos Ramirez,luis.santos.ramirez2@seguro.sv,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
283,Maria Martinez Cruz,maria.martinez.cruz3@gmail.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
284,Luis Reyes Gomez,luis.reyes.gomez4@example.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
285,Jose Mendoza Vasquez,jose.mendoza.vasquez5@seguro.sv,Femenino,,San Miguel,regular,fechaNacimiento_vacio
286,Luis Gomez Rojas,luis.gomez.rojas6@seguro.sv,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
287,Pedro Cruz Santos,pedro.cruz.santos0@example.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
289,Marta Garcia Cruz,marta.garcia.cruz2@correo.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
290,Valeria Ramirez Cruz,valeria.ramirez.cruz3@example.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
291,Andres Gomez Rojas,andres.gomez.rojas4@example.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
292,Diego Gomez Chavez,diego.gomez.chavez5@mail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
293,Maria Reyes Gomez,maria.reyes.gomez6@mail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
294,Ricardo Lopez Rojas,ricardo.lopez.rojas0@seguro.sv,Femenino,,San Salvador,premium,fechaNacimiento_vacio
295,Sofia Rojas Ortiz,sofia.rojas.ortiz1@gmail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
296,Juan Morales Santos,juan.morales.santos2@correo.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
297,Carlos Torres Aguilar,carlos.torres.aguilar3@correo.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
299,Lucia Vasquez Gomez,lucia.vasquez.gomez5@seguro.sv,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
300,Juan Perez Hernandez,juan.perez.hernandez6@gmail.com,,1947-09-09,Santa Ana,vip,genero_vacio
301,Lucia Mendoza Rojas,lucia.mendoza.rojas0@seguro.sv,Femenino,,La Libertad,vip,fechaNacimiento_vacio
303,Carmen Gomez Ramirez,carmen.gomez.ramirez2@mail.com,,,La Libertad,premium,genero_vacio;fechaNacimiento_vacio
304,Karla Flores Reyes,karla.flores.reyes3@mail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
307,Pedro Rojas Flores,pedro.rojas.flores6@gmail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
308,Lucia Perez Torres,lucia.perez.torres0@seguro.sv,Femenino,,San Miguel,vip,fechaNacimiento_vacio
309,Ricardo Flores Vasquez,ricardo.flores.vasquez1@example.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
310,Luis Castillo Chavez,luis.castillo.chavez2@example.com,,2009-06-10,San Salvador,pyme,genero_vacio
312,Daniela Morales Perez,daniela.morales.perez4@gmail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
313,Diego Martinez Chavez,diego.martinez.chavez5@correo.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
314,Jose Lopez Cruz,jose.lopez.cruz6@seguro.sv,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
315,Pedro Gomez Flores,pedro.gomez.flores0@mail.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
316,Jorge Ramirez Cruz,jorge.ramirez.cruz1@correo.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
320,Jose Aguilar Garcia,jose.aguilar.garcia5@example.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
321,Daniela Cruz Martinez,daniela.cruz.martinez6@gmail.com,,,Santa Ana,pyme,genero_vacio;fechaNacimiento_vacio
324,Ricardo Perez Flores,ricardo.perez.flores2@correo.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
326,Ricardo Martinez Santos,ricardo.martinez.santos4@mail.com,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
327,Daniela Castillo Rojas,daniela.castillo.rojas5@correo.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
328,Paula Perez Reyes,paula.perez.reyes6@mail.com,,,Santa Ana,vip,genero_vacio;fechaNacimiento_vacio
329,Ana Chavez Flores,ana.chavez.flores0@correo.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
330,Karla Rojas Rojas,karla.rojas.rojas1@seguro.sv,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
331,Pedro Lopez Reyes,pedro.lopez.reyes2@correo.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
332,Carlos Perez Hernandez,carlos.perez.hernandez3@example.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
333,Paula Mendoza Torres,paula.mendoza.torres4@correo.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
334,Lucia Lopez Cruz,lucia.lopez.cruz5@correo.com,Masculino,,Sonsonate,premium,fechaNacimiento_vacio
336,Jose Lopez Martinez,jose.lopez.martinez0@seguro.sv,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
338,Luis Rojas Hernandez,luis.rojas.hernandez2@mail.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
339,Karla Ramirez Flores,karla.ramirez.flores3@example.com,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
340,Ricardo Ramirez Aguilar,ricardo.ramirez.aguilar4@mail.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
341,Luis Garcia Mendoza,luis.garcia.mendoza5@mail.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
342,Paula Martinez Hernandez,paula.martinez.hernandez6@mail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
343,Jose Martinez Lopez,jose.martinez.lopez0@correo.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
344,Maria Vasquez Reyes,maria.vasquez.reyes1@seguro.sv,,,La Libertad,pyme,genero_vacio;fechaNacimiento_vacio
345,Carmen Hernandez Perez,carmen.hernandez.perez2@correo.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
346,Paula Gomez Torres,paula.gomez.torres3@gmail.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
348,Marta Mendoza Mendoza,marta.mendoza.mendoza5@mail.com,,,La Libertad,pyme,genero_vacio;fechaNacimiento_vacio
349,Luis Ortiz Torres,luis.ortiz.torres6@correo.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
350,Ricardo Reyes Cruz,ricardo.reyes.cruz0@mail.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
351,Diego Garcia Chavez,diego.garcia.chavez1@seguro.sv,Masculino,,La Libertad,vip,fechaNacimiento_vacio
352,Ricardo Lopez Hernandez,ricardo.lopez.hernandez2@gmail.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
353,Carlos Mendoza Ortiz,carlos.mendoza.ortiz3@seguro.sv,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
354,Marta Ortiz Torres,marta.ortiz.torres4@example.com,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
355,Marta Vasquez Castillo,marta.vasquez.castillo5@mail.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
356,Jose Flores Torres,jose.flores.torres6@seguro.sv,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
357,Andres Martinez Santos,andres.martinez.santos0@seguro.sv,,1951-01-20,Sonsonate,pyme,genero_vacio
358,Ana Mendoza Martinez,ana.mendoza.martinez1@gmail.com,,1989-08-19,Santa Ana,premium,genero_vacio
359,Luis Hernandez Morales,luis.hernandez.morales2@example.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
360,Valeria Morales Reyes,valeria.morales.reyes3@correo.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
361,Fernanda Reyes Ortiz,fernanda.reyes.ortiz4@correo.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
362,Daniela Ortiz Reyes,daniela.ortiz.reyes5@example.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
363,Fernanda Castillo Rojas,fernanda.castillo.rojas6@mail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
364,Sofia Flores Gomez,sofia.flores.gomez0@correo.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
366,Carlos Martinez Morales,carlos.martinez.morales2@example.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
368,Carlos Chavez Gomez,carlos.chavez.gomez4@correo.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
369,Valeria Ortiz Flores,valeria.ortiz.flores5@example.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
370,Luis Reyes Torres,luis.reyes.torres6@gmail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
371,Pedro Garcia Reyes,pedro.garcia.reyes0@correo.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
372,Fernanda Ortiz Morales,fernanda.ortiz.morales1@correo.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
373,Sofia Torres Mendoza,sofia.torres.mendoza2@mail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
374,Karla Cruz Martinez,karla.cruz.martinez3@seguro.sv,Masculino,,San Miguel,regular,fechaNacimiento_vacio
375,Ana Mendoza Vasquez,ana.mendoza.vasquez4@seguro.sv,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
376,Daniela Garcia Hernandez,daniela.garcia.hernandez5@gmail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
377,Andres Hernandez Ramirez,andres.hernandez.ramirez6@seguro.sv,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
378,Marta Martinez Garcia,marta.martinez.garcia0@example.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
379,Andres Morales Chavez,andres.morales.chavez1@example.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
381,Karla Garcia Castillo,karla.garcia.castillo3@seguro.sv,,,La Libertad,No especificado,genero_vacio;fechaNacimiento_vacio
382,Diego Perez Morales,diego.perez.morales4@gmail.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
383,Fernanda Ortiz Perez,fernanda.ortiz.perez5@gmail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
384,Carlos Ramirez Vasquez,carlos.ramirez.vasquez6@gmail.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
386,Carlos Garcia Flores,carlos.garcia.flores1@gmail.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
387,Jose Castillo Torres,jose.castillo.torres2@example.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
388,Jorge Perez Santos,jorge.perez.santos3@example.com,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
389,Diego Rojas Flores,diego.rojas.flores4@example.com,,,La Libertad,regular,genero_vacio;fechaNacimiento_vacio
390,Ricardo Ortiz Hernandez,ricardo.ortiz.hernandez5@mail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
391,Maria Garcia Lopez,maria.garcia.lopez6@gmail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
392,Fernanda Flores Ortiz,fernanda.flores.ortiz0@correo.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
393,Luis Chavez Mendoza,luis.chavez.mendoza1@example.com,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
394,Daniela Perez Chavez,daniela.perez.chavez2@gmail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
395,Diego Aguilar Cruz,diego.aguilar.cruz3@correo.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
397,Fernanda Santos Gomez,fernanda.santos.gomez5@example.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
398,Diego Mendoza Morales,diego.mendoza.morales6@example.com,,,Sonsonate,No especificado,genero_vacio;fechaNacimiento_vacio
399,Luis Chavez Gomez,luis.chavez.gomez0@example.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
400,Karla Hernandez Cruz,karla.hernandez.cruz1@mail.com,,,La Libertad,No especificado,genero_vacio;fechaNacimiento_vacio
401,Carmen Rojas Lopez,carmen.rojas.lopez2@gmail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
402,Jorge Perez Martinez,jorge.perez.martinez3@correo.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
403,Carlos Garcia Ramirez,carlos.garcia.ramirez4@seguro.sv,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
404,Luis Santos Gomez,luis.santos.gomez5@example.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
407,Ricardo Perez Torres,ricardo.perez.torres1@seguro.sv,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
409,Valeria Aguilar Cruz,valeria.aguilar.cruz3@gmail.com,,,Santa Ana,vip,genero_vacio;fechaNacimiento_vacio
410,Jorge Mendoza Hernandez,jorge.mendoza.hernandez4@example.com,,,San Salvador,pyme,genero_vacio;fechaNacimiento_vacio
411,Jorge Flores Flores,jorge.flores.flores5@example.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
412,Fernanda Ortiz Aguilar,fernanda.ortiz.aguilar6@gmail.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
413,Lucia Perez Hernandez,lucia.perez.hernandez0@correo.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
414,Fernanda Torres Martinez,fernanda.torres.martinez1@mail.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
415,Maria Garcia Flores,maria.garcia.flores2@gmail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
416,Carlos Torres Martinez,carlos.torres.martinez3@seguro.sv,,,Santa Ana,regular,genero_vacio;fechaNacimiento_vacio
417,Sofia Martinez Torres,sofia.martinez.torres4@correo.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
418,Ana Gomez Garcia,ana.gomez.garcia5@example.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
419,Daniela Lopez Garcia,daniela.lopez.garcia6@gmail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
420,Karla Ramirez Chavez,karla.ramirez.chavez0@example.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
422,Lucia Santos Aguilar,lucia.santos.aguilar2@example.com,,,Sonsonate,pyme,genero_vacio;fechaNacimiento_vacio
423,Jose Flores Garcia,jose.flores.garcia3@correo.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
424,Daniela Ortiz Lopez,daniela.ortiz.lopez4@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
425,Fernanda Gomez Aguilar,fernanda.gomez.aguilar5@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
426,Diego Cruz Flores,diego.cruz.flores6@correo.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
427,Maria Aguilar Torres,maria.aguilar.torres0@gmail.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
428,Ricardo Santos Flores,ricardo.santos.flores1@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
429,Juan Mendoza Rojas,juan.mendoza.rojas2@mail.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
430,Jose Mendoza Chavez,jose.mendoza.chavez3@mail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
431,Marta Vasquez Torres,marta.vasquez.torres4@example.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
432,Pedro Gomez Aguilar,pedro.gomez.aguilar5@example.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
433,Jorge Perez Santos,jorge.perez.santos6@mail.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
434,Sofia Perez Perez,sofia.perez.perez0@correo.com,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
435,Marta Aguilar Castillo,marta.aguilar.castillo1@gmail.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
436,Sofia Flores Aguilar,sofia.flores.aguilar2@example.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
438,Carlos Vasquez Reyes,carlos.vasquez.reyes4@seguro.sv,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
439,Luis Gomez Reyes,luis.gomez.reyes5@gmail.com,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
440,Diego Reyes Reyes,diego.reyes.reyes6@example.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
441,Jorge Mendoza Chavez,jorge.mendoza.chavez0@mail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
442,Carmen Morales Hernandez,carmen.morales.hernandez1@seguro.sv,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
443,Maria Hernandez Flores,maria.hernandez.flores2@seguro.sv,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
444,Luis Perez Mendoza,luis.perez.mendoza3@example.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
445,Fernanda Chavez Perez,fernanda.chavez.perez4@gmail.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
446,Fernanda Castillo Vasquez,fernanda.castillo.vasquez5@mail.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
447,Luis Castillo Lopez,luis.castillo.lopez6@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
448,Ricardo Aguilar Castillo,ricardo.aguilar.castillo0@example.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
449,Sofia Rojas Ortiz,sofia.rojas.ortiz1@correo.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
450,Maria Rojas Cruz,maria.rojas.cruz2@gmail.com,Masculino,,San Miguel,regular,fechaNacimiento_vacio
451,Andres Ramirez Garcia,andres.ramirez.garcia3@mail.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
452,Karla Aguilar Ramirez,karla.aguilar.ramirez4@mail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
453,Valeria Perez Chavez,valeria.perez.chavez5@mail.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
454,Ricardo Vasquez Chavez,ricardo.vasquez.chavez6@example.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
455,Maria Ortiz Aguilar,maria.ortiz.aguilar0@example.com,,,San Salvador,pyme,genero_vacio;fechaNacimiento_vacio
456,Paula Cruz Martinez,paula.cruz.martinez1@mail.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
457,Marta Gomez Martinez,marta.gomez.martinez2@gmail.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
458,Pedro Martinez Ramirez,pedro.martinez.ramirez3@seguro.sv,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
459,Jose Morales Cruz,jose.morales.cruz4@gmail.com,,1940-10-19,Santa Ana,vip,genero_vacio
460,Diego Gomez Aguilar,diego.gomez.aguilar5@example.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
461,Fernanda Hernandez Perez,fernanda.hernandez.perez6@gmail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
462,Lucia Vasquez Perez,lucia.vasquez.perez0@seguro.sv,,1962-06-28,San Miguel,pyme,genero_vacio
464,Daniela Perez Chavez,daniela.perez.chavez2@gmail.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
465,Carmen Lopez Torres,carmen.lopez.torres3@correo.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
466,Daniela Aguilar Ortiz,daniela.aguilar.ortiz4@example.com,,,San Salvador,No especificado,genero_vacio;fechaNacimiento_vacio
467,Maria Martinez Perez,maria.martinez.perez5@correo.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
468,Jorge Morales Aguilar,jorge.morales.aguilar6@gmail.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
469,Maria Lopez Ramirez,maria.lopez.ramirez0@mail.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
470,Pedro Martinez Torres,pedro.martinez.torres1@mail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
471,Jose Cruz Ortiz,jose.cruz.ortiz2@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
472,Fernanda Rojas Hernandez,fernanda.rojas.hernandez3@example.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
475,Sofia Morales Ortiz,sofia.morales.ortiz6@seguro.sv,,,San Salvador,regular,genero_vacio;fechaNacimiento_vacio
476,Karla Lopez Mendoza,karla.lopez.mendoza0@example.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
477,Ana Flores Ortiz,ana.flores.ortiz1@gmail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
478,Luis Perez Flores,luis.perez.flores2@correo.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
479,Lucia Santos Ramirez,lucia.santos.ramirez3@example.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
480,Karla Castillo Martinez,karla.castillo.martinez4@seguro.sv,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
481,Andres Hernandez Cruz,andres.hernandez.cruz5@gmail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
482,Juan Reyes Ortiz,juan.reyes.ortiz6@gmail.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
483,Karla Santos Mendoza,karla.santos.mendoza0@example.com,,,Santa Ana,vip,genero_vacio;fechaNacimiento_vacio
484,Ricardo Santos Martinez,ricardo.santos.martinez1@mail.com,,1989-03-05,La Libertad,premium,genero_vacio
486,Diego Garcia Flores,diego.garcia.flores3@gmail.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
487,Pedro Ramirez Reyes,pedro.ramirez.reyes4@mail.com,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
